id,content,source,label,tags,publication_date,author,link,label_enc
5589,Unia Europejska wycofała szczepionkę AstraZeneca przeciw COVID-19 ze względu na efekty uboczne prowadzące do zakrzepów krwi i śmierci.,fake_news_pl,Fałsz,zdrowie,1715691712,,https://fakenews.pl/zdrowie/szczepionka-astrazeneca-zostala-wycofana-ze-wzgledu-na-brak-popytu/,0
5590,Islandia całkowicie zabroniła szczepienia przeciw COVID-19 po gwałtownym wzroście liczby zgonów.,fake_news_pl,Fałsz,zdrowie,1702317872,,https://fakenews.pl/zdrowie/islandia-nie-zakazala-szczepien-przeciw-covid-19/,0
5591,"Pfizer wreszcie przyznał, że ich szczepionki przeciwko COVID-19 wykazują zwiększone ryzyko zapalenia mięśnia sercowego i osierdzia.",fake_news_pl,Manipulacja,zdrowie,1699003036,,https://fakenews.pl/zdrowie/pfizer-informowal-o-ryzyku-zapalenia-miesnia-sercowego-juz-w-2021-roku/,2
5592,"50-60% pozytywnych wyników jest nieprawidłowych, co oznacza, że 50-60% pacjentek ze zdiagnozowanym rakiem piersi w rzeczywistości go nie miało.",fake_news_pl,Fałsz,zdrowie,1698780548,,https://fakenews.pl/zdrowie/szkodliwy-post-szerzy-falszywe-informacje-na-temat-mammografii/,0
5593,Badanie mammograficzne stymuluje wzrost guza i rozprzestrzenianie się przerzutów.,fake_news_pl,Fałsz,zdrowie,1698780548,,https://fakenews.pl/zdrowie/szkodliwy-post-szerzy-falszywe-informacje-na-temat-mammografii/,0
5594,"Badanie przeprowadzone na 690 000 kobiet wykazało, że całkowicie zdrowe kobiety w dużej liczbie przypadków zachorowały na raka piersi po badaniach mammograficznych.",fake_news_pl,Fałsz,zdrowie,1698780548,,https://fakenews.pl/zdrowie/szkodliwy-post-szerzy-falszywe-informacje-na-temat-mammografii/,0
5595,"Szwajcaria jest pierwszym krajem na świecie, który zakazał badań mammograficznych.",fake_news_pl,Fałsz,zdrowie,1698780548,,https://fakenews.pl/zdrowie/szkodliwy-post-szerzy-falszywe-informacje-na-temat-mammografii/,0
5596,"Komunikat dotyczący zwłok zalegających na ulicach, który pojawił się nagle na stronie WHO, jest zapowiedzią działań zagrażających życiu ludzi planowanych przez tę organizację.",fake_news_pl,Fałsz,zdrowie,1697718909,,https://fakenews.pl/zdrowie/wytyczne-who-w-sprawie-zwlok-zalegajacych-na-ulicach-nie-sa-zapowiedzia-dzialan-zagrazajacych-zyciu-ludzi/,0
5597,"Cervarix i Gardasil mają w swoim składzie wirusy, komórki owadów i białka wirusowe, przez co mogą powodować raka",fake_news_pl,Fałsz,zdrowie,1687270487,,https://fakenews.pl/zdrowie/szczepionki-przeciw-hpv-nie-zawieraja-wirusow-komorek-owadow-ani-rakotworczych-bialek/,0
5598,Szczepionka Gardasil zawiera substancję chemiczną stosowaną w wojnie biologicznej,fake_news_pl,Fałsz,zdrowie,1687270475,,https://fakenews.pl/zdrowie/gardasil-nie-zawiera-substancji-stosowanych-w-wojnie-biologicznej/,0
5599,Badania Antonietty Gatti i Stefano Montanariego dowodzą szkodliwości szczepionek przeciw HPV,fake_news_pl,Fałsz,zdrowie,1687270459,,https://fakenews.pl/zdrowie/badania-antonietty-gatti-i-stefano-montanariego-nie-dowodza-szkodliwosci-szczepionek/,0
5600,Polisorbat 80 będący w składzie szczepionek przeciwko HPV jest rakotwórczy i może prowadzić m.in. do niepłodności,fake_news_pl,Fałsz,zdrowie,1687270437,,https://fakenews.pl/zdrowie/polisorbat-80-bedacy-w-skladzie-szczepionek-przeciwko-hpv-nie-jest-rakotworczy/,0
5601,"Tranzycje dzieci i młodzieży nie mają nic wspólnego z prawami człowieka, a tranzycja jest równoznaczna z interwencją hormonalną i chirurgiczną",fake_news_pl,Fałsz,zdrowie,1686642615,,https://fakenews.pl/zdrowie/prawa-osob-transplciowych-to-prawa-czlowieka-przygladamy-sie-sofistyce-lukasza-sakowskiego/,0
5602,GIS wysyła do szkół pisma zalecające wysłanie pracowników na badania przesiewowe w kierunku gruźlicy.,fake_news_pl,Fałsz,zdrowie,1683621831,,https://fakenews.pl/zdrowie/pismo-gis-u-o-epidemii-gruzlicy-to-falszywka/,0
5603,"Tajne dokumenty Pfizera ujawnione na polecenie sądu federalnego Stanów Zjednoczonych dowodzą, że w składzie szczepionek przeciw COVID-19 obecny jest grafen.",fake_news_pl,Fałsz,zdrowie,1683199072,,https://fakenews.pl/zdrowie/grafen-w-dokumencie-pfizera-zostal-wykorzystany-do-zobrazowania-bialka-kolca/,0
5604,Do przychodni szpitala w Marburgu zgłosiło się 7 tysięcy osób borykających się ze skutkami ubocznymi szczepionek.,fake_news_pl,Manipulacja,zdrowie,1681483169,,https://fakenews.pl/zdrowie/informacja-o-7000-osob-w-marburgu-z-powiklaniami-po-szczepieniach-jest-manipulacja/,2
5605,Chityna jest toksyczna dla człowieka,fake_news_pl,Fałsz,zdrowie,1677760114,,https://fakenews.pl/zdrowie/chityna-jest-substancja-bezpieczna-dla-czlowieka/,0
5606,Gripex Max zawiera w swoim składzie grafen.,fake_news_pl,Fałsz,zdrowie,1674851485,,https://fakenews.pl/zdrowie/w-popularnych-tabletkach-na-przeziebienie-nie-wystepuje-grafen-za-wlasciwosci-magnetyczne-nadruku-odpowiada-tlenek-zelaza/,0
5607,"Władze Irlandii przestrzegają przed poważnymi skutkami ubocznymi szczepień, w tym nagłą śmiercią.",fake_news_pl,Fałsz,zdrowie,1674237163,,https://fakenews.pl/zdrowie/ulotka-irlandzkiego-rzadu-o-skutkach-ubocznych-szczepionek-jest-sfabrykowana/,0
5608,Grant Wahl zmarł z powodu przyjęcia szczepionki przeciw COVID-19.,fake_news_pl,Fałsz,zdrowie,1671049520,,https://fakenews.pl/zdrowie/grant-wahl-zmarl-wskutek-peknietego-tetniaka-aorty/,0
5609,Wapń jest skuteczny w leczeniu skórnych objawów alergii.,fake_news_pl,Fałsz,zdrowie,1669662677,,https://fakenews.pl/zdrowie/wapn-nie-jest-rekomendowany-w-leczeniu-chorob-alergicznych/,0
5610,Podanie trzeciej dawki szczepionki przeciw COVID-19 skutkuje uzyskaniem pozytywnego testu na obecność HIV.,fake_news_pl,Fałsz,zdrowie,1669026782,,https://fakenews.pl/zdrowie/szczepienia-przeciw-covid-19-nie-powoduja-pozytywnego-wyniku-testu-na-hiv/,0
5611,Film przedstawia podgrzewanie tabletek na ból głowy,fake_news_pl,Fałsz,zdrowie,1667821234,,https://fakenews.pl/zdrowie/nie-tak-nie-spalaja-sie-tabletki-na-bol-glowy-to-glukonian-wapnia/,0
5612,"Wypowiedź przedstawicielki Pfizera w Parlamencie Europejskim o tym, że skuteczność szczepionki w ograniczeniu transmisji SARS-CoV-2 nie była badana przed wprowadzeniem jej do obrotu, świadczy o tym, że paszporty covidowe były bezzasadne.",fake_news_pl,Manipulacja,zdrowie,1666641667,,https://fakenews.pl/zdrowie/pfizer-nie-musial-badac-szczepionki-pod-katem-zapobiegania-transmisji-nie-znaczy-to-jednak-ze-nie-przeprowadzono-takich-badan/,2
5613,Szczepionki mRNA przeciw COVID-19 powodują wzrost o 84% częstości zgonów sercowych wśród mężczyzn w wieku 18-39 lat w ciągu 28 dni po iniekcji.,fake_news_pl,Fałsz,zdrowie,1666177750,,https://fakenews.pl/zdrowie/joseph-ladapo-naczelny-lekarz-stanu-floryda-powoluje-sie-na-niewiarygodna-analize-dotyczaca-szczepionki-mrna/,0
5614,Producentem tabletek z jodkiem potasu dostarczonych straży pożarnej jest firma Vaxart odpowiedzialna za opracowanie doustnej szczepionki przeciw COVID-19.,fake_news_pl,Fałsz,zdrowie,1664313537,,https://fakenews.pl/zdrowie/nie-jodek-potasu-nie-jest-produkowany-przez-firme-vaxart/,0
5615,Rząd Wielkiej Brytanii wycofuje rekomendację szczepienia przeciw COVID-19 kobiet w ciąży i karmiących,fake_news_pl,Fałsz,zdrowie,1663318303,,https://fakenews.pl/zdrowie/rzad-wielkiej-brytanii-w-dalszym-ciagu-rekomenduje-szczepienie-kobiet-ciezarnych-i-karmiacych/,0
5616,"Najnowsze badanie dowodzi słuszności obaw środowisk antyszczepionkowych, jakoby materiał genetyczny zawarty w szczepionkach przeciw COVID-19 integrował się z genomem osób zaszczepionych",fake_news_pl,Fałsz,zdrowie,1655810126,,https://fakenews.pl/zdrowie/zaszczepieni-w-dalszym-ciagu-nie-maja-powodow-do-obaw/,0
5617,Orientacja seksualna ma znaczenie w przenoszeniu wirusa małpiej ospy.,fake_news_pl,Fałsz,zdrowie,1653558301,,https://fakenews.pl/zdrowie/nie-orientacja-seksualna-na-ma-znaczenia-w-przenoszeniu-wirusa-malpiej-ospy/,0
5618,Skuteczność iwermektyny w leczeniu COVID-19 jest naukowo udokumentowana.,fake_news_pl,Fałsz,zdrowie,1651557784,,https://fakenews.pl/zdrowie/grzegorz-placzek-przedstawia-falszywe-dane-na-temat-skutecznosci-iwermektyny/,0
5619,"Polskie dzieci są wyrzucane ze szpitali onkologicznych, by zwolnić miejsce dla dzieci z Ukrainy.",fake_news_pl,Fałsz,zdrowie,1646235995,,https://fakenews.pl/zdrowie/nie-polskie-dzieci-nie-sa-wyrzucane-ze-szpitali-onkologicznych-by-zwolnic-miejsce-dla-dzieci-z-ukrainy/,0
5620,"Bliżej nieokreślone lobby zapłaciło redakcji The Lancet, by opublikowali sfałszowane badania naukowe na temat hydroksychlorochiny.",fake_news_pl,Fałsz,zdrowie,1644489777,,https://fakenews.pl/zdrowie/christian-perronne-the-lancet-gate-i-hydroksychlorochina/,0
5621,"Szczepionki przeciw COVID-19, w rzeczywistości wcale nie są szczepionkami.",fake_news_pl,Fałsz,zdrowie,1643920278,,https://fakenews.pl/zdrowie/christian-perronne-i-jego-falszywe-tezy/,0
5622,Szczepionki przeciw COVID-19 nie powstrzymują zakażeń ani powikłań.,fake_news_pl,W większości fałsz,zdrowie,1643920278,,https://fakenews.pl/zdrowie/christian-perronne-i-jego-falszywe-tezy/,3
5623,Prawie nikt już nie umiera na COVID-19.,fake_news_pl,Fałsz,zdrowie,1643920278,,https://fakenews.pl/zdrowie/christian-perronne-i-jego-falszywe-tezy/,0
5624,Statystyki zakażeń i zgonów są zawyżane przez fałszywie pozytywne testy PCR.,fake_news_pl,Fałsz,zdrowie,1643920278,,https://fakenews.pl/zdrowie/christian-perronne-i-jego-falszywe-tezy/,0
5625,Szczepionki zostały dopuszczone za szybko. Zazwyczaj potrzeba aż 10 lat badań by dopuścić szczepionkę.,fake_news_pl,Manipulacja,zdrowie,1643920278,,https://fakenews.pl/zdrowie/christian-perronne-i-jego-falszywe-tezy/,2
5626,"Europejska Agencja Leków przyznała się latem ubiegłego roku, że nie znała całego składu szczepionki, a mimo to wydala zezwolenie na jej stosowanie.",fake_news_pl,Fałsz,zdrowie,1643920278,,https://fakenews.pl/zdrowie/christian-perronne-i-jego-falszywe-tezy/,0
5627,"Według oficjalnych danych szczepionki przeciw COVID-19 spowodowały 36 000 zgonów w Europie, 25 000 zgonów w USA.",fake_news_pl,Fałsz,zdrowie,1643920278,,https://fakenews.pl/zdrowie/christian-perronne-i-jego-falszywe-tezy/,0
5628,W Stanach Zjednoczonych nastąpił wzrost śmiertelności z powodu nowotworu po podaniu szczepionki.,fake_news_pl,Fałsz,zdrowie,1643920278,,https://fakenews.pl/zdrowie/christian-perronne-i-jego-falszywe-tezy/,0
5629,"W krajach, w których nie stosowano szczepionki lub odstąpiono od jej stosowania nie ma już epidemii. Tak jest np. w Indiach.",fake_news_pl,Fałsz,zdrowie,1643920278,,https://fakenews.pl/zdrowie/christian-perronne-i-jego-falszywe-tezy/,0
5630,"Szczepionki przeciw COVID-19 to eksperyment (w III fazie badań), a Kodeks Norymberski zabrania stosowania na ludziach produktów w fazie eksperymentalnej.",fake_news_pl,Fałsz,zdrowie,1643920278,,https://fakenews.pl/zdrowie/christian-perronne-i-jego-falszywe-tezy/,0
5631,"McDonald’s przegrywa walkę prawną z szefem kuchni, Jamiem Oliverem, który udowodnił, że jedzenie, które sprzedają, nie nadaje się do spożycia, ponieważ jest wysoce toksyczne. Ma to być spowodowane użyciem wodorotlenku amonu w procesie produkcji.",fake_news_pl,W większości fałsz,zdrowie,1643280214,,https://fakenews.pl/zdrowie/jamie-oliver-wygral-walke-prawna-z-siecia-mcdonalds-taki-proces-sadowy-nigdy-nie-mial-miejsca/,3
5632,CEO firmy Pfizer zapowiedział trzydawkowe szczepionki na wariant Omicron.,fake_news_pl,Fałsz,zdrowie,1642151122,,https://fakenews.pl/zdrowie/nie-szef-pfizera-nie-zapowiedzial-trzydawkowej-szczepionki-przeciwko-wariantowi-omicron/,0
5633,"CDC wycofuje test PCR jako narzędzie do diagnostyki zakażenia SARS-CoV-2. Decyzja ta podyktowana jest tym, że nie odróżnia on SARS-CoV-2 od grypy.",fake_news_pl,Manipulacja,zdrowie,1641548782,,https://fakenews.pl/zdrowie/cdc-wycofalo-testy-pcr-manipulacja/,2
5634,Robert Malone jest twórcą technologii mRNA.,fake_news_pl,Fałsz,zdrowie,1641367779,,https://fakenews.pl/zdrowie/falszywe-tezy-w-apelu-roberta-malone/,0
5635,"Białko kolca produkowane przez organizm po podaniu szczepionki mRNA jest toksyczne dla organizmu i powoduje trwałe uszkodzenie mózgu, układu nerwowego, serca, naczyń krwionośnych, układu rozrodczego.",fake_news_pl,Fałsz,zdrowie,1641367779,,https://fakenews.pl/zdrowie/falszywe-tezy-w-apelu-roberta-malone/,0
5636,"Szczepionki przeciw COVID-19 nie zostały odpowiednio przebadane, więc nie znamy ryzyka związanego z ich stosowaniem.",fake_news_pl,Fałsz,zdrowie,1641367779,,https://fakenews.pl/zdrowie/falszywe-tezy-w-apelu-roberta-malone/,0
5637,Szczepienia przeciwko COVID-19 są eksperymentem.,fake_news_pl,Fałsz,zdrowie,1641367779,,https://fakenews.pl/zdrowie/falszywe-tezy-w-apelu-roberta-malone/,0
5638,Dzieci nie stanowią żadnego zagrożenia epidemicznego dla swoich rodziców i dziadków.,fake_news_pl,Fałsz,zdrowie,1641367779,,https://fakenews.pl/zdrowie/falszywe-tezy-w-apelu-roberta-malone/,0
5639,Ryzyko związane ze szczepieniem dzieci przeciw COVID-19 jest większe niż ryzyko związane z infekcją SARS-CoV-2.,fake_news_pl,Fałsz,zdrowie,1641367779,,https://fakenews.pl/zdrowie/falszywe-tezy-w-apelu-roberta-malone/,0
5640,Robert Malone jest twórcą szczepionki mRNA.,fake_news_pl,Fałsz,zdrowie,1641206143,,https://fakenews.pl/zdrowie/nie-robert-malone-nie-jest-tworca-szczepionki-mrna/,0
5641,"Szczepienia przeciw COVID-19 zwiększają ryzyko zawału mięśnia sercowego, o czym świadczy wzrost liczby zgonów wśród piłkarzy i dane z bazy VAERS. Potwierdza to również oficjalne ostrzeżenie Amerykańskiego Towarzystwa Kardiologicznego.",fake_news_pl,Fałsz,zdrowie,1639122587,,https://fakenews.pl/zdrowie/wzrost-przypadkow-zawalu-serca-wsrod-sportowcow-placzek-podaje-falszywe-informacje/,0
5642,Szczepienie przeciw COVID-19 od 1 marca będzie w Polsce przymusowe.,fake_news_pl,Fałsz,zdrowie,1638964224,,https://fakenews.pl/zdrowie/nie-szczepienie-obowiazkowe-nie-jest-tym-samym-co-szczepienie-przymusowe-wyjasniamy/,0
5643,Badanie opublikowane 1 grudnia na łamach Nature dowodzi o skuteczności amantadyny w leczeniu COVID-19.,fake_news_pl,Fałsz,zdrowie,1638698780,,https://fakenews.pl/zdrowie/najnowsze-badanie-w-dalszym-ciagu-nie-potwierdza-skutecznosci-amantadyny-w-leczeniu-covid-19/,0
5644,"W Słowenii wybuch skandal po tym jak była naczelna pielęgniarka z Uniwersyteckiego Centrum Medycznego w Lublanie poinformowała, że w zależności od cyfr występujących w numerze seryjnym szczepionki, pacjenci szczepieni są placebo, prawdziwą szczepionką lub substancją rakotwórczą.",fake_news_pl,Fałsz,zdrowie,1638175485,,https://fakenews.pl/zdrowie/pielegniarka-ujawnila-skandal-w-slowenii-falsz/,0
5645,"Puste łóżka w szpitalu tymczasowym na Stadionie Narodowym są dowodem na to, że pandemia jest fikcją.",fake_news_pl,Fałsz,zdrowie,1637168797,,https://fakenews.pl/zdrowie/pusty-szpital-tymczasowy-na-stadionie-narodowym-dowodem-na-fikcyjna-pandemie-nieprawda/,0
5646,"Właścicielem patentu o nr US 11,107,588 B2 jest firma Pfizer.",fake_news_pl,Fałsz,zdrowie,1636019880,,https://fakenews.pl/zdrowie/krazacy-w-sieci-patent-us-11107588-b2-nie-jest-zwiazany-z-firma-pfizer/,0
5647,Za rozwój depresji odpowiada niedobór litu. Pierwiastek ten jest naturalnie wytwarzany przez nasz organizm.,fake_news_pl,Fałsz,zdrowie,1635504643,,https://fakenews.pl/zdrowie/bozena-dykiel-o-depresji-i-pandemii-dementujemy-szkodliwe-wypowiedzi/,0
5648,Śmiertelność COVID-19 nie jest wyższa grypy.,fake_news_pl,Fałsz,zdrowie,1635504643,,https://fakenews.pl/zdrowie/bozena-dykiel-o-depresji-i-pandemii-dementujemy-szkodliwe-wypowiedzi/,0
5649,Stosowanie okularów mnemosline ma potwierdzoną badaniami skuteczność w poprawie stanu pacjentów z depresją.,fake_news_pl,Fałsz,zdrowie,1635504643,,https://fakenews.pl/zdrowie/bozena-dykiel-o-depresji-i-pandemii-dementujemy-szkodliwe-wypowiedzi/,0
5650,Metodą stawiania mokrych baniek można usunąć z organizmu szczepionkę i powstałe w wyniku jej działania skrzepy krwi.,fake_news_pl,Fałsz,zdrowie,1634112171,,https://fakenews.pl/zdrowie/nie-stawianie-baniek-nie-usunie-z-organizmu-szczepionki/,0
5651,"W dniu 17 września 2021r. lek. Bartosz Fiałek posiadał wiedzę o dziennej liczbie zgonów na COVID-19, mimo że Ministerstwo Zdrowia podało ją do wiadomości publicznej dopiero dzień później.",fake_news_pl,Fałsz,zdrowie,1633337682,,https://fakenews.pl/zdrowie/bartosz-fialek-przewidzial-liczbe-zgonow-nie-to-grzegorz-placzek-pomylil-daty/,0
5652,Włoska policja zdejmuje kaski na znak solidarności z protestującymi przeciwko paszportom covidowym.,fake_news_pl,Fałsz,zdrowie,1633101051,,https://fakenews.pl/zdrowie/wloska-policja-zdejmuje-kaski-na-znak-solidarnosci-z-antyszczepionkowcami-nieprawda/,0
5653,"Na zdjęciu zrobionym w szpitalu, za Adamem Niedzielski zamiast pacjenta znajduje się podstawiony manekin. Jest to dowód na fałszywość pandemii.",fake_news_pl,Fałsz,zdrowie,1632746067,,https://fakenews.pl/zdrowie/adam-niedzielski-i-manekin-w-szpitalu-dowodem-na-plandemie-wyjasniamy/,0
5654,Lekarz Włodzimierz Bodnar został zaproszony przez włoski Senat do udziału w konferencji. Miał przemawiać przed członkami wyższej izby parlamentu w Rzymie.,fake_news_pl,Fałsz,zdrowie,1632330561,,https://fakenews.pl/zdrowie/wlodzimierz-bodnar-przemawial-przed-wloskim-senatem-nieprawda/,0
5655,"Rozporządzenie Parlamentu Europejskiego i Rady (EU) 2020/1043 z dnia 15 lipca 2020 r. zawiesiło liczne przepisy regulujące kwestię stosowania organizmów GMO. Skutkuje to brakiem konieczności przedłożenia planu monitorowania wpływu organizmów GMO na zdrowie ludzkie, oceny ryzyka związanego z uwolnieniem organizmów GMO, informacji dotyczących wykorzystanych organizmów GMO, informacji na temat wzajemnego oddziaływania GMO na środowisko do którego są one wypuszczone (organizm ludzki).",fake_news_pl,W większości fałsz,zdrowie,1632237027,,https://fakenews.pl/zdrowie/ue-zawiesila-przepisy-regulujace-wykorzystanie-gmo-w-produktach-leczniczych-wyjasniamy/,3
5656,"Dania, która charakteryzuje się wyższym poziomem wyszczepienia przeciw COVID-19 niż Polska, gorzej radzi sobie ze skutkami pandemii.",fake_news_pl,Manipulacja,zdrowie,1631085096,,https://fakenews.pl/zdrowie/grzegorz-placzek-a-sprawa-dunska-manipulacji-studium-przypadku/,2
5657,Osoby zaszczepione mają w swoich nozdrzach 251 razy więcej wirusa SARS-CoV-2 niż osoby niezaszczepione.,fake_news_pl,Manipulacja,zdrowie,1630493408,,https://fakenews.pl/zdrowie/osoby-zaszczepione-superroznosicielami-manipulacja/,2
5658,23 sierpnia 2021 roku FDA nie udzieliła szczepionce Pfizera pełnej autoryzacji.,fake_news_pl,Fałsz,zdrowie,1630323431,,https://fakenews.pl/zdrowie/fda-nie-udzielila-szczepionce-pfizera-pelnej-autoryzacji-nieprawda/,0
5659,"Nagranie dokumentuje przymusowe szczepienie dziecka przeciw COVID-19 w Australii, lub przymusową separację od rodziców dziecka z pozytywnym wynikiem testu na SARS-CoV-2. W Australii 24 tysiąc dzieci ma być odbierane siłą rodzicom i zgromadzone na stadionie w celu przymusowego szczepienia lub poddania kwarantannie.",fake_news_pl,Fałsz,zdrowie,1630050953,,https://fakenews.pl/zdrowie/przymusowe-szczepienia-dzieci-w-australii-fakenews/,0
5660,"Profesor Horban 12 lipca 2021r. w trakcie obrad Parlamentarnego Zespołu ds. Sanitaryzmu przyznał, że szczepienia przeciw COVID-19 to eksperyment medyczny.",fake_news_pl,Fałsz,zdrowie,1629369027,,https://fakenews.pl/zdrowie/nie-profesor-horban-nie-powiedzial-ze-szczepionki-to-eksperyment/,0
